name,description,parents,Aroused,Creative,Energetic,Euphoric,Focused,Giggly,Happy,Hungry,Relaxed,Sleepy,Talkative,Tingly,Uplifted,Apple,Apricot,Berry,Blue Cheese,Blueberry,Butter,Cheese,Chemical,Chestnut,Citrus,Coffee,Diesel,Earthy,Flowery,Grape,Grapefruit,Honey,Lavender,Lemon,Lime,Mango,Menthol,Mint,Nutty,Orange,Peach,Pear,Pepper,Pine,Pineapple,Plum,Pungent,Rose,Sage,Skunk,Spicy/Herbal,Strawberry,Sweet,Tar,Tea,Tobacco,Tree,Fruit,Tropical,Vanilla,Violet,Woody,Inflammation,Nausea,Pain,Depression,Insomnia,Lack of Appetite,Cramps,Seizures,Muscle Spasms,Headaches,Fatigue,Eye Pressure,Spasticity,Paranoid,Anxious,Dry Eyes,Dry Mouth,Headache,Stress,avg rating,num ratings
Star Master Kush,"Star Master Kush is an indica-dominant hybrid strain from the gardens of Zion Cannabis in Portland, Oregon. A complex tangle of award-winning genetics, Star Master Kush descends from Sensi Star, Medicine Man, Master Kush, and Platinum Kush. This fruity-scented indica packs a punch, with fast-acting and long-lasting effects that may overwhelm the novice consumer. Hypnotic euphoria invites sleepiness over time, making this strain a preferred choice for evening use.","indica:sensi-star,indica:master-kush,hybrid:medicine-man,indica:platinum-kush,",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.32,100.0,0.0,0.0,4.72222222222222,13.0
Buffalo Bill,"Buffalo Bill is a sativa-dominant cross between Willie’s Wonder and Killer Ken bred by New House Seeds and grown by Doc and Yeti’s in Washington state. A blanket of crystal resin envelops the dense buds, almost hiding its interweaving green and lavender hues. Though 70% sativa by genetics, Buffalo Bill can hit with a force that leaves you anchored to your seat while the mind freely roams blissful euphoria. A sweet, earthy pine aroma floats from its kief-caked jar, sending your senses straight to a wintery tundra.","indica:willys-wonder,",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,40.0,100.0,20.0,0.0,4.23529411764706,14.0
Old Mother Sativa,"Old Mother Sativa is an enormous plant with uplifting, euphoric effects. This strain is believed to have originated in Southeast Asia, but gained popularity in Australia during the 1960’s and 70’s. With bushes that can reach upwards of 15 feet tall, this flower grows well in a variety of climates. Known for its resistance to drought and its long growing season, Old Mother Sativa yields a wealth of frosty buds, given the time to flourish. Expect happy, uplifting effects that nullify stress and imbue the consumer with a giddy sense of wellbeing.  ",,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,2.0
Capleton,"Capleton by Irie Genetics is an extremely resinous strain. Created by crossing White Widow and Grateful Dawg, Capleton reeks of chemicals and fuel with intermittent notes of earth and sweetness. The plants grow tall and take 60 to 70 days to flower, depending on the phenotype. Capleton consistently tests at 23% THC and offers consumers long-lasting physical effects.    ","hybrid:white-widow,",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,100.0,0.0,0.0,4.5,2.0
Blue Treat,"Jordan of the Islands matched two of the sweetest tasting flowers to make this candy of an strain. Using Blueberry and Dutch Treat genetics, Blue Treat was born. This short plant takes after its strong indica lineage, producing sticky resinous buds that can soothe your pain and relieve your stress. The dark green buds are covered in trichomes and give off a sweet berry aroma.","indica:blueberry,hybrid:dutch-treat,",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,4.875,7.0
El Perro,"El Perro is an award-winning cannabis collaboration between Bert Baccarat, Firerock Farms, and Los Angeles Kush. This potent hybrid is a cross of Stardawg (Nag Champa Cut) and True OG, and won 1st place at the 2017 High Time’s SoCal Cannabis Cup for Best Hybrid Flower. El Perro (aka The Dog) reeks of skunk, musk, and pine, creating a pronounced and unique terpene profile that will challenge the palate. This strain’s cerebral relaxation helps you shrug off stress and provides a soothing, pervasive body high that promotes stationary activities.  ","hybrid:stardawg,indica:true-og,",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0,0.0,4.875,8.0
Sinai,"Sinai, also known as Red Sea, is an Egyptian landrace strain cultivated on the Sinai Peninsula by the indigenous Bedouin population. There are two known phenotypes of the variety: a shorter tree-like indica expression and a taller sativa-like vine that is easier to train. Both emit a pungent aroma, but the dense indica pheno adds a skunky note to the mix. Originally Sinai was fertilized using mud from the Nile River or fresh camel dung, and was grown to produce hash using the traditional methods that have been practiced in the Middle East for centuries. The resulting effects are euphoric, blissful, and offer an array of therapeutic benefits.",,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8,3.0
Horace,"Horace by Swamp Boys Seeds is a mixture of the renowned Banana OG crossed with SBS’s prized Nigerian sativa. This strain is known to produce massive, stalky plants with fat, trichome-laden colas over its long flowering cycle (70+ days). It has a distinct banana candy taste when combusted and a velvety smooth exhale. Horace is a light-devouring monster, but patient growers are rewarded with hearty plants with outstanding potency. ","hybrid:banana-og,",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,5.0,2.0
Dream Berry,"Dream Berry is a sweet, fruity cross between Blue Dream and Blackberry. Its calming indica qualities prevail over its sativa genetics. The breeders at Apothecary Genetics recommend a short 6 to 7 week flowering time for indoor gardens, or the end of September for outdoor cultivators. ","hybrid:blue-dream,hybrid:blackberry,",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.5,100.0,12.5,0.0,4.45945945945946,31.0
Jack 47,"Jack 47 combines two of the most sought-after varieties of cannabis: Jack Herer and AK-47. This super hybrid, bred by Sweet Seeds, is mostly sativa and carries the sweet, captivating aroma of Jack Herer. Growers will appreciate the vigorous growth and large colas this strain produces. While connoisseurs are drawn in by the smooth earthy flavor of sugary lemons, patients enjoy Jack 47's immediate relief from stress and muscle pains.","sativa:jack-herer,hybrid:ak-47,",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,4.70833333333333,25.0
Wonder Kid,"Wonder Kid by Khush Kush is another deep cross of varied indica-dominant genetics. Derived by breeding ((The White x Chemdawg 91) x (Pre 98 Bubba Kush x Chemdawh 91)) x Buffalo Bill, Wonder Kid expresses a varied terpene profile of hash, fuel, and coffee beans. The effects are predominantly sedative, but due to the strain’s generous trichome production (and subsequent THC content), Wonder Kid delivers a potent rush that melts off into the limbs, leaving the consumer hungry and relaxed. Utilize this strain to ignite appetite and mute minor aches and pains.  ","hybrid:chemdawg-91,indica:pre-98-bubba-kush,sativa:buffalo-bill,hybrid:the-white,",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,4.75,4.0
Bubba Hash,"Bubba Hash by Ace Seeds is a stout indica-dominant cross of famous and familiar genetics. This strain’s spear-like colas and dense morphology make it ideal for indoor growers with limited space. A cross between Katsu Bubba and Hash Plant, this pungent strain offers consumers a unique bouquet of hash, coffee, and petrichor alongside notes of skunk and fuel. Bubba Hash has surprisingly clear mental effects while smoothing out anxiety, pain, and restlessness. ","indica:katsu-bubba-kush,indica:hash-plant,",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
White Tygh Dream,"White Tygh Dream is White Tygh Farms’ flagship strain. This Afghani landrace was planted and meticulously cultivated in Oregon’s Tygh Valley, and it’s said to possess archetypal indica-dominant effects and outstanding potency. White Tyge Dream emits a well-rounded bouquet of citrus and earthen, floral notes with a clean, savory finish. This strain has been utilized for minor pain, insomnia, anxiety, and stress, and will inevitably lead you closer to rest with continued consumption.   ",,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,5.0,6.0
Godberry,"Godberry is a potent indica-dominant hybrid strain that provides strong pain relief effects. Most likely a cross between God and Blueberry, this fruity strain is a favorite among growers because it easily produces high yields both indoors and out. Completely body-numbing, this strain won’t lead to any active pursuits and is good for those TV marathon days.","indica:blueberry,",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.17,0.0,2.27,100.0,3.17,0.0,4.57142857142857,73.0
Sour Chocolate,"Sour Chocolate sounds like a weird combination, but this sativa-dominant strain’s sweet and sour flavor is one of the best things about it. It has enough oomph to relax the body and the mind, making it a good choice for the end of a long day.",,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,66.67,66.67,0.0,3.9,9.0
Khufu,"Khufu is an indica-dominant hybrid from The Devil’s Harvest Seed Company that combines Cheese, Afghani #1, and SFV OG genetics to excellent effect. Growers can expect extremely high yields of potent Kush-type flowers, with giant calyxes and very little leaf. The effects of Khufu will leave you wanting nothing more than to gorge on snacks while glued to your favorite chair. Patients treating pain, anxiety, nausea, and insomnia may benefit from Khufu’s therapeutic effects.","hybrid:cheese,indica:afghani,hybrid:sfv-og,",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,66.67,0.0,0.0,4.28571428571429,20.0
NY Cheese,"NY Cheese, a rumored hybrid cross between Cheese and NYC Diesel, provides cerebrally-focused euphoria that stimulates creativity, conversation, and a positive mood. Good for daytime use, NY Cheese delivers its effects with a spark of energy that helps you stay productive and focused. This sativa-dominant strain is a great way to bring your appetite back to life or for knocking down stress while going about your day.","hybrid:cheese,hybrid:nyc-diesel,",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,100.0,0.0,0.0,4.35294117647059,15.0
Mega Jackpot,"Mega Jackpot is a sativa-dominant hybrid that mixes genetics from Jack Herer, Northern Lights, and Haze. The three-way combination creates a potent strain with flavors of grape and vanilla. The effects from Mega Jackpot create a cerebral energy that incites creativity and happiness. While not the easiest strain to grow, seasoned growers will appreciate Mega Jackpot’s purple hues and THC levels that reach upwards of 25%.","sativa:jack-herer,indica:northern-lights,sativa:haze,",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,4.0,13.0
Crosswalker,"Crosswalker is a 70/30 indica-dominant cannabis strain that crosses Skywalker OG and Blueberry. When consumed, you will notice an earthy, sweet, and citrus undertone that lingers in your mouth. You’ll be left with a happy and euphoric feeling, but be careful consuming too much of this strain at once, as you may be on the couch longer than you would have expected.","hybrid:skywalker-og,indica:blueberry,",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,4.5,9.0
